,date,price
0,1574323200,4.37361266
1,1574323500,4.37361266
2,1574323800,4.37361266
3,1574324100,4.37361266
4,1574324400,4.37361266
5,1574324700,4.37361266
6,1574325000,4.37361266
7,1574325300,4.32181524
8,1574325600,4.29387826
9,1574325900,4.30461925
10,1574326200,4.31456576
11,1574326500,4.31456576
12,1574326800,4.31456576
13,1574327100,4.31456576
14,1574327400,4.29747746
15,1574327700,4.3176581
16,1574328000,4.32203591
17,1574328300,4.32203591
18,1574328600,4.32203591
19,1574328900,4.28921367
20,1574329200,4.28921367
21,1574329500,4.28921405
22,1574329800,4.28921405
23,1574330100,4.28921405
24,1574330400,4.31490044
25,1574330700,4.29692926
26,1574331000,4.29692926
27,1574331300,4.29692926
28,1574331600,4.29692926
29,1574331900,4.29692926
30,1574332200,4.28920419
31,1574332500,4.28920419
32,1574332800,4.28920419
33,1574333100,4.28920419
34,1574333400,4.28920419
35,1574333700,4.28920419
36,1574334000,4.28491926
37,1574334300,4.29313765
38,1574334600,4.27096996
39,1574334900,4.26512069
40,1574335200,4.2692895
41,1574335500,4.2692895
42,1574335800,4.2692895
43,1574336100,4.2692895
44,1574336400,4.2692895
45,1574336700,4.26000001
46,1574337000,4.26000201
47,1574337300,4.260002
48,1574337600,4.260002
49,1574337900,4.27670135
50,1574338200,4.27670135
51,1574338500,4.27792954
52,1574338800,4.27792954
53,1574339100,4.25
54,1574339400,4.25
55,1574339700,4.25000004
56,1574340000,4.26799542
57,1574340300,4.26799542
58,1574340600,4.26799542
59,1574340900,4.25055421
60,1574341200,4.25055421
61,1574341500,4.25055421
62,1574341800,4.25055421
63,1574342100,4.253929
64,1574342400,4.27177178
65,1574342700,4.27177178
66,1574343000,4.27177178
67,1574343300,4.27177178
68,1574343600,4.27177178
69,1574343900,4.27177178
70,1574344200,4.25000001
71,1574344500,4.25000001
72,1574344800,4.24295002
73,1574345100,4.24295003
74,1574345400,4.24295003
75,1574345700,4.24295003
76,1574346000,4.23648744
77,1574346300,4.23648744
78,1574346600,4.21415297
79,1574346900,4.19996697
80,1574347200,4.19604327
81,1574347500,4.1982196
82,1574347800,4.19402138
83,1574348100,4.15000417
84,1574348400,4.07
85,1574348700,4.09297397
86,1574349000,4.08668484
87,1574349300,4.12054983
88,1574349600,4.12054983
89,1574349900,4.13980406
90,1574350200,4.13980426
91,1574350500,4.13980426
92,1574350800,4.13980426
93,1574351100,4.13980426
94,1574351400,4.13980426
95,1574351700,4.13980426
96,1574352000,4.13980426
97,1574352300,4.16899994
98,1574352600,4.19402136
99,1574352900,4.19402136
100,1574353200,4.19402136
101,1574353500,4.12192287
102,1574353800,4.12192287
103,1574354100,4.12192287
104,1574354400,4.12192287
105,1574354700,4.12192287
106,1574355000,4.12192287
107,1574355300,4.11580955
108,1574355600,4.11582581
109,1574355900,4.11582581
110,1574356200,4.11582581
111,1574356500,4.11582581
112,1574356800,4.11001129
113,1574357100,4.11001129
114,1574357400,4.11001129
115,1574357700,4.11001129
116,1574358000,4.13
117,1574358300,4.13000001
118,1574358600,4.13000001
119,1574358900,4.11
120,1574359200,4.11
121,1574359500,4.11
122,1574359800,4.11
123,1574360100,4.11
124,1574360400,4.11
125,1574360700,4.11
126,1574361000,4.11
127,1574361300,4.11
128,1574361600,4.11
129,1574361900,4.11
130,1574362200,4.11
131,1574362500,4.14031447
132,1574362800,4.14031447
133,1574363100,4.14031447
134,1574363400,4.14031447
135,1574363700,4.14031447
136,1574364000,4.14031447
137,1574364300,4.14031447
138,1574364600,4.14031447
139,1574364900,4.14031447
140,1574365200,4.14031447
141,1574365500,4.15317819
142,1574365800,4.15
143,1574366100,4.15
144,1574366400,4.1579186
145,1574366700,4.16172509
146,1574367000,4.14266763
147,1574367300,4.14266763
148,1574367600,4.14266763
149,1574367900,4.13060665
150,1574368200,4.12462589
151,1574368500,4.12462589
152,1574368800,4.12462589
153,1574369100,4.13054072
154,1574369400,4.13054072
155,1574369700,4.13054072
156,1574370000,4.13054072
157,1574370300,4.12390824
158,1574370600,4.12390824
159,1574370900,4.12390824
160,1574371200,4.12390824
161,1574371500,4.12390824
162,1574371800,4.12390824
163,1574372100,4.12390824
164,1574372400,4.14592304
165,1574372700,4.14592304
166,1574373000,4.13104109
167,1574373300,4.13104109
168,1574373600,4.13104109
169,1574373900,4.13104109
170,1574374200,4.13104109
171,1574374500,4.13104109
172,1574374800,4.13104109
173,1574375100,4.13104109
174,1574375400,4.13104109
175,1574375700,4.15801957
176,1574376000,4.15801957
177,1574376300,4.15801957
178,1574376600,4.16408043
179,1574376900,4.16408043
180,1574377200,4.16408459
181,1574377500,4.16408459
182,1574377800,4.16408459
183,1574378100,4.16408459
184,1574378400,4.16407626
185,1574378700,4.16407626
186,1574379000,4.149
187,1574379300,4.149
188,1574379600,4.149
189,1574379900,4.17205963
190,1574380200,4.17205963
191,1574380500,4.15852856
192,1574380800,4.17449427
193,1574381100,4.17449427
194,1574381400,4.17449427
195,1574381700,4.18490083
196,1574382000,4.19402138
197,1574382300,4.19402138
198,1574382600,4.19402138
199,1574382900,4.19531363
200,1574383200,4.20582533
201,1574383500,4.20582112
202,1574383800,4.20582112
203,1574384100,4.21613299
204,1574384400,4.19922638
205,1574384700,4.21
206,1574385000,4.21
207,1574385300,4.21
208,1574385600,4.21
209,1574385900,4.21
210,1574386200,4.21
211,1574386500,4.21
212,1574386800,4.21
213,1574387100,4.21
214,1574387400,4.21
215,1574387700,4.21
216,1574388000,4.21
217,1574388300,4.21
218,1574388600,4.21
219,1574388900,4.20754101
220,1574389200,4.20754101
221,1574389500,4.20754101
222,1574389800,4.20754101
223,1574390100,4.20754101
224,1574390400,4.19531363
225,1574390700,4.19531363
226,1574391000,4.18479252
227,1574391300,4.18479252
228,1574391600,4.18479252
229,1574391900,4.18479252
230,1574392200,4.18479252
231,1574392500,4.18479252
232,1574392800,4.20487193
233,1574393100,4.20487193
234,1574393400,4.20487193
235,1574393700,4.20487193
236,1574394000,4.20487193
237,1574394300,4.17176264
238,1574394600,4.17176264
239,1574394900,4.17176264
240,1574395200,4.17176264
241,1574395500,4.17176264
242,1574395800,4.17176264
243,1574396100,4.17176264
244,1574396400,4.17176264
245,1574396700,4.17176264
246,1574397000,4.17176264
247,1574397300,4.17176264
248,1574397600,4.17176264
249,1574397900,4.17176264
250,1574398200,4.17176264
251,1574398500,4.17176264
252,1574398800,4.17176264
253,1574399100,4.17176264
254,1574399400,4.17176264
255,1574399700,4.17176264
256,1574400000,4.17176264
257,1574400300,4.17176264
258,1574400600,4.17176264
259,1574400900,4.16376392
260,1574401200,4.16376392
261,1574401500,4.16376392
262,1574401800,4.14326002
263,1574402100,4.15362179
264,1574402400,4.15362179
265,1574402700,4.15616015
266,1574403000,4.14
267,1574403300,4.14
268,1574403600,4.14976056
269,1574403900,4.14976056
270,1574404200,4.12170672
271,1574404500,4.11511588
272,1574404800,4.13201459
273,1574405100,4.13201459
274,1574405400,4.10068221
275,1574405700,4.09401268
276,1574406000,4.09
277,1574406300,4.12273108
278,1574406600,4.08985861
279,1574406900,4.08985861
280,1574407200,4.08985861
281,1574407500,4.13009696
282,1574407800,4.13009696
283,1574408100,4.1170119
284,1574408400,4.13143575
285,1574408700,4.13143575
286,1574409000,4.14168694
287,1574409300,4.14168694
288,1574409600,4.1621893
289,1574409900,4.15193812
290,1574410200,4.15193812
291,1574410500,4.15193812
292,1574410800,4.15193812
293,1574411100,4.15193812
294,1574411400,4.15193812
295,1574411700,4.15193812
296,1574412000,4.11869826
297,1574412300,4.11869826
298,1574412600,4.11869826
299,1574412900,4.11869826
300,1574413200,4.11869066
301,1574413500,4.05684236
302,1574413800,4.0216334
303,1574414100,3.96
304,1574414400,4.0216334
305,1574414700,4.02930049
306,1574415000,4.05542086
307,1574415300,4.02624621
308,1574415600,4.02624621
309,1574415900,3.97119999
310,1574416200,3.97119999
311,1574416500,4.00000001
312,1574416800,3.9
313,1574417100,3.93455993
314,1574417400,3.94425047
315,1574417700,3.9
316,1574418000,3.88610719
317,1574418300,3.88610719
318,1574418600,3.8570307
319,1574418900,3.81877846
320,1574419200,3.84741778
321,1574419500,3.84741793
322,1574419800,3.8509414
323,1574420100,3.88466658
324,1574420400,3.88560368
325,1574420700,3.88560469
326,1574421000,3.88560368
327,1574421300,3.88560368
328,1574421600,3.88560368
329,1574421900,3.88560368
330,1574422200,3.88560368
331,1574422500,3.88560368
332,1574422800,3.88560368
333,1574423100,3.88560368
334,1574423400,3.88560368
335,1574423700,3.885
336,1574424000,3.9
337,1574424300,3.885
338,1574424600,3.85922745
339,1574424900,3.85787875
340,1574425200,3.89296536
341,1574425500,3.89296425
342,1574425800,3.89296425
343,1574426100,3.89296425
344,1574426400,3.89296425
345,1574426700,3.89296425
346,1574427000,3.89296425
347,1574427300,3.9
348,1574427600,3.9
349,1574427900,3.9
350,1574428200,3.86623792
351,1574428500,3.84605777
352,1574428800,3.84605777
353,1574429100,3.84605777
354,1574429400,3.84605777
355,1574429700,3.8
356,1574430000,3.78711118
357,1574430300,3.78711118
358,1574430600,3.72855278
