,date,price
819,1574568900,149.67729354
820,1574569200,149.2193
821,1574569500,148.92842249
822,1574569800,149.24130003
823,1574570100,149.2007499
824,1574570400,149.03390853
825,1574570700,149.26969999
826,1574571000,149.34670001
827,1574571300,149.36334506
828,1574571600,149.265
829,1574571900,149.2637
830,1574572200,149.63791999
831,1574572500,149.7502
832,1574572800,149.89079078
833,1574573100,149.767044
834,1574573400,149.69183172
835,1574573700,149.67375952
836,1574574000,149.45879999
837,1574574300,149.2327
838,1574574600,149.2451
839,1574574900,149.3693
840,1574575200,149.52
841,1574575500,149.60339999
842,1574575800,149.67150001
843,1574576100,149.8333
844,1574576400,149.85873526
845,1574576700,150.34499999
846,1574577000,150.3687
847,1574577300,150.72284985
848,1574577600,150.52532644
849,1574577900,150.43145035
850,1574578200,150.21411276
851,1574578500,149.85142564
852,1574578800,149.61180001
853,1574579100,149.61180001
854,1574579400,149.98420001
855,1574579700,150.1254
856,1574580000,150.10119999
857,1574580300,150.10119999
858,1574580600,149.74189145
859,1574580900,149.95299997
860,1574581200,149.81723826
861,1574581500,149.7872
862,1574581800,149.71604587
863,1574582100,149.30663783
864,1574582400,149.43190002
865,1574582700,149.30366423
866,1574583000,149.57950286
867,1574583300,149.52350003
868,1574583600,149.59153347
869,1574583900,150.05817409
870,1574584200,149.86
871,1574584500,150.0529
872,1574584800,150.3754
873,1574585100,150.30489413
874,1574585400,150.3519912
875,1574585700,150.01349999
876,1574586000,149.96257402
877,1574586300,150.16490356
878,1574586600,149.94885527
879,1574586900,150.0042
880,1574587200,150.0765
881,1574587500,150.0765
882,1574587800,150.0815
883,1574588100,150.6486
884,1574588400,150.7892
885,1574588700,151.05590002
886,1574589000,150.9746
887,1574589300,150.90080001
888,1574589600,151.0
889,1574589900,150.70469998
890,1574590200,150.68861936
891,1574590500,149.3964295
892,1574590800,149.61569998
893,1574591100,149.56770002
894,1574591400,149.58529999
895,1574591700,149.22880001
896,1574592000,149.4686
897,1574592300,149.21633429
898,1574592600,149.2367
899,1574592900,149.0478
900,1574593200,149.18591105
901,1574593500,149.97855202
902,1574593800,149.908
903,1574594100,150.08187405
904,1574594400,150.0562
905,1574594700,150.135
906,1574595000,150.02420001
907,1574595300,149.85699683
908,1574595600,149.70169999
909,1574595900,149.8643
910,1574596200,149.8024
911,1574596500,150.0368
912,1574596800,149.6404
913,1574597100,149.79319387
914,1574597400,149.7676
915,1574597700,149.4579743
916,1574598000,149.41129999
917,1574598300,149.3888
918,1574598600,149.3888
919,1574598900,149.38670867
920,1574599200,149.7223
921,1574599500,149.0996
922,1574599800,149.06359999
923,1574600100,149.21230001
924,1574600400,148.90180102
925,1574600700,148.3440075
926,1574601000,148.4498016
927,1574601300,148.72310002
928,1574601600,148.56960027
929,1574601900,148.56810005
930,1574602200,148.73162858
931,1574602500,148.62379999
932,1574602800,148.4306
933,1574603100,148.53332292
934,1574603400,148.5899
935,1574603700,148.37609999
936,1574604000,147.7753
937,1574604300,147.84585136
938,1574604600,148.1542
939,1574604900,148.4293
940,1574605200,148.24590606
941,1574605500,147.68569999
942,1574605800,147.49049998
943,1574606100,146.3916
944,1574606400,146.04
945,1574606700,145.25870001
946,1574607000,145.77000001
947,1574607300,146.22728919
948,1574607600,146.21559999
949,1574607900,146.81159999
950,1574608200,146.28869309
951,1574608500,146.21940001
952,1574608800,146.4941
953,1574609100,146.30428227
954,1574609400,146.33760003
955,1574609700,145.6187
956,1574610000,145.6862
957,1574610300,145.0271
958,1574610600,144.1472
959,1574610900,143.6063
960,1574611200,145.34024722
961,1574611500,144.5208
962,1574611800,142.9138
963,1574612100,142.3207
964,1574612400,142.716487
965,1574612700,143.2694
966,1574613000,143.82919999
967,1574613300,144.2479
968,1574613600,143.30000001
969,1574613900,143.67644318
970,1574614200,144.1285
971,1574614500,144.6371
972,1574614800,144.88740001
973,1574615100,144.45910001
974,1574615400,144.8513
975,1574615700,144.5853
976,1574616000,144.09
977,1574616300,144.58603406
978,1574616600,145.19319622
979,1574616900,145.09246592
980,1574617200,145.13240478
981,1574617500,145.07272661
982,1574617800,145.04363279
983,1574618100,144.8995219
984,1574618400,145.38539998
985,1574618700,145.1900222
986,1574619000,145.06946945
987,1574619300,145.20246549
988,1574619600,144.99
989,1574619900,144.62012461
990,1574620200,144.62012461
991,1574620500,144.65949594
992,1574620800,144.59
993,1574621100,144.59
994,1574621400,144.53958928
995,1574621700,144.61879163
996,1574622000,144.6042865
997,1574622300,144.79245267
998,1574622600,144.54044495
999,1574622900,144.6
1000,1574623200,144.55398117
1001,1574623500,144.20645555
1002,1574623800,144.25385663
1003,1574624100,144.20195611
1004,1574624400,144.20195611
1005,1574624700,144.178859
1006,1574625000,143.89910324
1007,1574625300,143.86962039
1008,1574625600,143.61850044
1009,1574625900,143.15285749
1010,1574626200,142.93016269
1011,1574626500,143.57657973
1012,1574626800,143.857883
1013,1574627100,144.01990854
1014,1574627400,143.73443958
1015,1574627700,143.88004099
1016,1574628000,144.20645555
1017,1574628300,144.70521104
1018,1574628600,144.25100028
1019,1574628900,144.365208
1020,1574629200,144.85714285
1021,1574629500,144.4446912
1022,1574629800,144.0
1023,1574630100,144.04570918
