,date,price
0,1574323200,0.24884378
1,1574323500,0.2487337
2,1574323800,0.24820566
3,1574324100,0.24820566
4,1574324400,0.2480949
5,1574324700,0.2480949
6,1574325000,0.24713417
7,1574325300,0.24659148
8,1574325600,0.246
9,1574325900,0.2449268
10,1574326200,0.24334474
11,1574326500,0.24334474
12,1574326800,0.24556723
13,1574327100,0.24556723
14,1574327400,0.24410127
15,1574327700,0.24410127
16,1574328000,0.24425003
17,1574328300,0.24425003
18,1574328600,0.24425003
19,1574328900,0.2446176
20,1574329200,0.24561605
21,1574329500,0.24561605
22,1574329800,0.24561605
23,1574330100,0.24482799
24,1574330400,0.24515675
25,1574330700,0.2439305
26,1574331000,0.2439305
27,1574331300,0.24392241
28,1574331600,0.24392241
29,1574331900,0.24392241
30,1574332200,0.244737
31,1574332500,0.244737
32,1574332800,0.2448001
33,1574333100,0.24485
34,1574333400,0.24485
35,1574333700,0.24485
36,1574334000,0.24485
37,1574334300,0.24362596
38,1574334600,0.24250005
39,1574334900,0.24355867
40,1574335200,0.24355867
41,1574335500,0.24355867
42,1574335800,0.24387003
43,1574336100,0.24306259
44,1574336400,0.24306259
45,1574336700,0.24306259
46,1574337000,0.24306259
47,1574337300,0.24306259
48,1574337600,0.24315904
49,1574337900,0.24322062
50,1574338200,0.24414836
51,1574338500,0.24416476
52,1574338800,0.2441
53,1574339100,0.24428531
54,1574339400,0.24431458
55,1574339700,0.24502139
56,1574340000,0.24502139
57,1574340300,0.24502139
58,1574340600,0.2450214
59,1574340900,0.24602686
60,1574341200,0.24602686
61,1574341500,0.24602686
62,1574341800,0.24536478
63,1574342100,0.2453977
64,1574342400,0.2451931
65,1574342700,0.2451931
66,1574343000,0.2451931
67,1574343300,0.2451931
68,1574343600,0.2451931
69,1574343900,0.24514126
70,1574344200,0.24514126
71,1574344500,0.24519206
72,1574344800,0.24519206
73,1574345100,0.24470922
74,1574345400,0.24470922
75,1574345700,0.2461098
76,1574346000,0.24458757
77,1574346300,0.24461696
78,1574346600,0.2442144
79,1574346900,0.24442818
80,1574347200,0.24319619
81,1574347500,0.24319619
82,1574347800,0.24348695
83,1574348100,0.24173405
84,1574348400,0.2368199
85,1574348700,0.24013407
86,1574349000,0.24043293
87,1574349300,0.24099668
88,1574349600,0.24335407
89,1574349900,0.24335407
90,1574350200,0.24343919
91,1574350500,0.24177211
92,1574350800,0.24341149
93,1574351100,0.24341149
94,1574351400,0.24097938
95,1574351700,0.2411481
96,1574352000,0.24113717
97,1574352300,0.2428033
98,1574352600,0.24297328
99,1574352900,0.24225111
100,1574353200,0.24234178
101,1574353500,0.24131028
102,1574353800,0.24131028
103,1574354100,0.24154993
104,1574354400,0.24154222
105,1574354700,0.24154222
106,1574355000,0.24154222
107,1574355300,0.24151122
108,1574355600,0.24055227
109,1574355900,0.24055227
110,1574356200,0.24058136
111,1574356500,0.24058136
112,1574356800,0.24071573
113,1574357100,0.23983444
114,1574357400,0.24
115,1574357700,0.24
116,1574358000,0.2395
