,date,price
0,1574323200,63.26295798
1,1574323500,63.26295798
2,1574323800,63.26295798
3,1574324100,63.26295798
4,1574324400,63.25682812
5,1574324700,63.09
6,1574325000,63.12920805
7,1574325300,63.12920805
8,1574325600,62.8
9,1574325900,62.43206667
10,1574326200,62.21594341
11,1574326500,62.33138
12,1574326800,62.52
13,1574327100,62.52
14,1574327400,62.52
15,1574327700,62.52
16,1574328000,62.52
17,1574328300,62.52
18,1574328600,62.52
19,1574328900,62.52
20,1574329200,62.52
21,1574329500,62.52
22,1574329800,62.52
23,1574330100,62.52
24,1574330400,62.52
25,1574330700,62.0
26,1574331000,62.0
27,1574331300,62.0
28,1574331600,62.0
29,1574331900,62.0
30,1574332200,62.0
31,1574332500,62.0
32,1574332800,62.0
33,1574333100,62.0
34,1574333400,62.0
35,1574333700,62.0
36,1574334000,62.0
37,1574334300,62.0
38,1574334600,62.0
39,1574334900,61.93512367
40,1574335200,61.93512367
41,1574335500,61.93512367
42,1574335800,61.93512367
43,1574336100,61.93512367
44,1574336400,61.69808694
45,1574336700,61.69808694
46,1574337000,61.69808694
47,1574337300,61.69808694
48,1574337600,61.69808694
49,1574337900,61.69808694
50,1574338200,61.69808694
51,1574338500,61.69808694
52,1574338800,61.69808694
53,1574339100,61.69808694
54,1574339400,61.69808694
55,1574339700,61.69808694
56,1574340000,61.69808694
57,1574340300,61.69808694
58,1574340600,61.69808694
59,1574340900,61.98671995
60,1574341200,61.98671995
61,1574341500,61.98671995
62,1574341800,61.98671995
63,1574342100,61.98671995
64,1574342400,61.98671995
65,1574342700,61.98671995
66,1574343000,61.98671995
67,1574343300,61.98671995
68,1574343600,61.98671995
69,1574343900,61.98671995
70,1574344200,61.98671995
71,1574344500,61.98671995
72,1574344800,61.98671995
73,1574345100,61.98671995
74,1574345400,61.98671995
75,1574345700,61.98671995
76,1574346000,62.0
77,1574346300,62.0
78,1574346600,62.0
79,1574346900,62.0
80,1574347200,62.0
81,1574347500,62.0
82,1574347800,62.0
83,1574348100,62.0
84,1574348400,60.0
85,1574348700,59.47808065
86,1574349000,59.47808065
87,1574349300,59.47808065
88,1574349600,59.47808065
89,1574349900,59.47808065
90,1574350200,59.47808065
91,1574350500,59.47808065
92,1574350800,59.47808065
93,1574351100,59.47808065
94,1574351400,59.47808065
95,1574351700,59.47808065
96,1574352000,61.11586554
97,1574352300,60.71452002
98,1574352600,60.72093001
99,1574352900,60.72093001
100,1574353200,60.72093001
101,1574353500,60.72093001
102,1574353800,60.61645442
103,1574354100,60.61645442
104,1574354400,60.61645442
105,1574354700,60.61645442
106,1574355000,60.61645442
107,1574355300,60.61645442
108,1574355600,60.61645442
109,1574355900,60.61645442
110,1574356200,60.6486983
111,1574356500,60.6486983
112,1574356800,60.6486983
113,1574357100,60.6486983
114,1574357400,60.6486983
115,1574357700,60.6486983
116,1574358000,60.59309099
117,1574358300,60.59309099
118,1574358600,60.59309099
119,1574358900,60.59309099
120,1574359200,60.59309099
121,1574359500,60.59309099
122,1574359800,60.59309099
123,1574360100,60.59309099
124,1574360400,60.59309099
125,1574360700,60.59309099
126,1574361000,60.72842924
127,1574361300,60.72842924
128,1574361600,60.72842924
129,1574361900,60.72842924
130,1574362200,60.72842924
131,1574362500,60.72842924
132,1574362800,60.72842924
133,1574363100,60.72842924
134,1574363400,60.72842924
135,1574363700,60.72842924
136,1574364000,60.72842924
137,1574364300,60.72842924
138,1574364600,60.72842924
139,1574364900,60.72842924
140,1574365200,60.72842924
141,1574365500,60.72842924
142,1574365800,60.72842924
143,1574366100,60.72842924
144,1574366400,60.72842924
145,1574366700,60.76325434
146,1574367000,60.76325434
147,1574367300,60.76325434
148,1574367600,60.47498002
149,1574367900,60.47498002
150,1574368200,60.42703281
151,1574368500,60.135
152,1574368800,60.3175054
153,1574369100,60.11
154,1574369400,60.11
155,1574369700,60.11
156,1574370000,60.11
157,1574370300,60.11
158,1574370600,60.11
159,1574370900,60.11
160,1574371200,60.11
161,1574371500,60.11
162,1574371800,60.11
163,1574372100,60.11
164,1574372400,60.11
165,1574372700,60.11
166,1574373000,60.11
167,1574373300,60.30864584
168,1574373600,60.30864584
169,1574373900,60.30864584
170,1574374200,60.30864584
171,1574374500,60.30864584
172,1574374800,60.30864584
173,1574375100,60.30864584
174,1574375400,60.37388974
175,1574375700,60.37388974
176,1574376000,60.37388974
177,1574376300,60.37388974
178,1574376600,60.37388974
179,1574376900,60.37388974
180,1574377200,60.37388974
181,1574377500,60.37388974
182,1574377800,60.37388974
183,1574378100,60.37388974
184,1574378400,60.37388974
185,1574378700,60.37388974
186,1574379000,60.37388974
187,1574379300,60.37388974
188,1574379600,60.37388974
189,1574379900,60.37388974
190,1574380200,60.37388974
191,1574380500,60.37388974
192,1574380800,60.37388974
193,1574381100,60.17915182
194,1574381400,60.17915182
195,1574381700,60.17915182
196,1574382000,60.17915182
197,1574382300,60.43814041
198,1574382600,60.43814041
199,1574382900,60.43814041
200,1574383200,60.7254
201,1574383500,60.58190932
202,1574383800,60.58190932
203,1574384100,60.58190932
204,1574384400,60.58190932
205,1574384700,60.58190932
206,1574385000,60.58190932
207,1574385300,60.58190932
208,1574385600,60.58190932
209,1574385900,60.58190932
210,1574386200,60.58190932
211,1574386500,60.58190932
212,1574386800,60.58190932
213,1574387100,60.58190932
214,1574387400,60.58190932
215,1574387700,60.58190932
216,1574388000,60.58190932
217,1574388300,60.58190932
218,1574388600,60.58190932
219,1574388900,60.58190932
220,1574389200,60.58190932
221,1574389500,60.58190932
222,1574389800,60.58190932
223,1574390100,60.58190932
224,1574390400,60.58190932
225,1574390700,60.58190932
226,1574391000,60.58190932
227,1574391300,60.58190932
228,1574391600,60.72570701
229,1574391900,60.72570701
230,1574392200,60.72570701
231,1574392500,60.72570701
232,1574392800,60.72570701
233,1574393100,60.72570701
234,1574393400,60.52940292
235,1574393700,60.52940292
236,1574394000,60.4607455
237,1574394300,60.37000308
238,1574394600,60.37000308
239,1574394900,60.37000308
240,1574395200,60.37000308
241,1574395500,60.37000308
242,1574395800,60.37000308
243,1574396100,60.37000308
244,1574396400,60.57463
245,1574396700,60.57463
246,1574397000,60.57463
247,1574397300,60.57463
248,1574397600,60.57463
249,1574397900,60.57463
250,1574398200,60.57463
251,1574398500,60.57463
252,1574398800,60.57463
253,1574399100,60.57463
254,1574399400,60.57463
255,1574399700,60.57463
256,1574400000,60.57463
257,1574400300,60.57463
258,1574400600,60.57463
259,1574400900,60.0
260,1574401200,60.0
261,1574401500,60.0
262,1574401800,59.92270328
263,1574402100,59.97283995
264,1574402400,59.97283995
265,1574402700,59.97283995
266,1574403000,59.97283995
267,1574403300,59.97283995
268,1574403600,59.97283995
269,1574403900,59.97283995
270,1574404200,59.478081
271,1574404500,59.478081
272,1574404800,59.478081
273,1574405100,59.478081
274,1574405400,59.02
275,1574405700,59.02
276,1574406000,59.02
277,1574406300,59.02
278,1574406600,59.02
279,1574406900,59.37218429
280,1574407200,59.37218429
281,1574407500,59.37218429
282,1574407800,59.53243296
283,1574408100,59.59116
284,1574408400,59.3291715
285,1574408700,59.76587
286,1574409000,59.76587
287,1574409300,59.90520839
288,1574409600,59.62349
289,1574409900,60.81635376
290,1574410200,59.50424303
291,1574410500,59.51201643
292,1574410800,59.51201643
293,1574411100,59.51201643
294,1574411400,59.51201643
295,1574411700,59.51201643
296,1574412000,59.51201643
297,1574412300,59.51201643
298,1574412600,59.51201643
299,1574412900,59.38523454
300,1574413200,59.21051316
301,1574413500,59.21051316
302,1574413800,58.89469773
303,1574414100,58.30179568
304,1574414400,58.51473916
305,1574414700,58.51473916
306,1574415000,58.51473916
307,1574415300,58.61672
308,1574415600,58.77009
309,1574415900,58.77009
310,1574416200,58.77009
311,1574416500,58.77009
312,1574416800,57.0
313,1574417100,56.2
314,1574417400,56.2
315,1574417700,56.2
316,1574418000,57.06654127
317,1574418300,56.91024607
318,1574418600,56.91024607
319,1574418900,55.6875429
320,1574419200,56.11045999
321,1574419500,56.10045999
322,1574419800,56.10045999
323,1574420100,56.10045999
324,1574420400,56.10045999
325,1574420700,56.33387002
326,1574421000,56.33387002
327,1574421300,56.33387002
328,1574421600,56.33387002
329,1574421900,56.33387002
330,1574422200,56.33387002
331,1574422500,56.815309
332,1574422800,56.815309
333,1574423100,56.55884435
334,1574423400,56.55884435
335,1574423700,56.55884435
336,1574424000,56.55884435
337,1574424300,56.55884435
338,1574424600,56.55884435
339,1574424900,56.18767998
