,unix_date,datetime,ETH
5742,1576045800,2019-12-10 22:30:00,145.19881847
5743,1576046100,2019-12-10 22:35:00,145.18543517
5744,1576046400,2019-12-10 22:40:00,145.17158145
5745,1576046700,2019-12-10 22:45:00,145.2824094
5746,1576047000,2019-12-10 22:50:00,145.44598913
5747,1576047300,2019-12-10 22:55:00,145.48473553
5748,1576047600,2019-12-10 23:00:00,145.64100657
5749,1576047900,2019-12-10 23:05:00,145.46422918
5750,1576048200,2019-12-10 23:10:00,145.35714285
5751,1576048500,2019-12-10 23:15:00,145.48208184
5752,1576048800,2019-12-10 23:20:00,145.45307916
5753,1576049100,2019-12-10 23:25:00,145.65300006
5754,1576049400,2019-12-10 23:30:00,145.5767038
5755,1576049700,2019-12-10 23:35:00,145.51668451
5756,1576050000,2019-12-10 23:40:00,145.56439993
5757,1576050300,2019-12-10 23:45:00,145.77739809
5758,1576050600,2019-12-10 23:50:00,145.724283
5759,1576050900,2019-12-10 23:55:00,145.724283
5760,1576051200,2019-12-11 00:00:00,145.83813448
5761,1576051500,2019-12-11 00:05:00,145.8565373
5762,1576051800,2019-12-11 00:10:00,145.72433659
5763,1576052100,2019-12-11 00:15:00,145.82173541
5764,1576052400,2019-12-11 00:20:00,145.79435186
5765,1576052700,2019-12-11 00:25:00,145.8040686
5766,1576053000,2019-12-11 00:30:00,145.64763482
5767,1576053300,2019-12-11 00:35:00,145.67153851
5768,1576053600,2019-12-11 00:40:00,145.74492941
5769,1576053900,2019-12-11 00:45:00,145.75816321
5770,1576054200,2019-12-11 00:50:00,145.7436224
5771,1576054500,2019-12-11 00:55:00,145.72908161
5772,1576054800,2019-12-11 01:00:00,145.8259407
5773,1576055100,2019-12-11 01:05:00,146.02078592
5774,1576055400,2019-12-11 01:10:00,146.09169776
5775,1576055700,2019-12-11 01:15:00,146.12476693
5776,1576056000,2019-12-11 01:20:00,145.94732978
5777,1576056300,2019-12-11 01:25:00,145.89438158
5778,1576056600,2019-12-11 01:30:00,145.87486783
5779,1576056900,2019-12-11 01:35:00,145.91389535
5780,1576057200,2019-12-11 01:40:00,145.96763042
5781,1576057500,2019-12-11 01:45:00,146.01245052
5782,1576057800,2019-12-11 01:50:00,145.94130979
5783,1576058100,2019-12-11 01:55:00,145.81632659
5784,1576058400,2019-12-11 02:00:00,145.8188851
5785,1576058700,2019-12-11 02:05:00,145.75378706
5786,1576059000,2019-12-11 02:10:00,145.4384977
5787,1576059300,2019-12-11 02:15:00,145.47008949
5788,1576059600,2019-12-11 02:20:00,145.51591207
5789,1576059900,2019-12-11 02:25:00,145.72014653
5790,1576060200,2019-12-11 02:30:00,145.58449595
5791,1576060500,2019-12-11 02:35:00,145.54713123
5792,1576060800,2019-12-11 02:40:00,145.58834798
5793,1576061100,2019-12-11 02:45:00,145.57162128
5794,1576061400,2019-12-11 02:50:00,145.67446184
5795,1576061700,2019-12-11 02:55:00,145.71263742
5796,1576062000,2019-12-11 03:00:00,145.76856032
5797,1576062300,2019-12-11 03:05:00,145.76184777
5798,1576062600,2019-12-11 03:10:00,145.70364802
5799,1576062900,2019-12-11 03:15:00,145.68160135
5800,1576063200,2019-12-11 03:20:00,145.62601803
5801,1576063500,2019-12-11 03:25:00,145.5200422
5802,1576063800,2019-12-11 03:30:00,145.67119765
5803,1576064100,2019-12-11 03:35:00,145.61059166
5804,1576064400,2019-12-11 03:40:00,145.57693393
5805,1576064700,2019-12-11 03:45:00,145.55424077
5806,1576065000,2019-12-11 03:50:00,145.6920703
5807,1576065300,2019-12-11 03:55:00,145.56801378
5808,1576065600,2019-12-11 04:00:00,145.67034079
5809,1576065900,2019-12-11 04:05:00,145.82535085
5810,1576066200,2019-12-11 04:10:00,145.82767521
5811,1576066500,2019-12-11 04:15:00,146.08072513
5812,1576066800,2019-12-11 04:20:00,145.91504342
5813,1576067100,2019-12-11 04:25:00,145.99933817
5814,1576067400,2019-12-11 04:30:00,145.98398461
5815,1576067700,2019-12-11 04:35:00,145.96145144
5816,1576068000,2019-12-11 04:40:00,146.03021497
5817,1576068300,2019-12-11 04:45:00,146.13109661
5818,1576068600,2019-12-11 04:50:00,146.10993487
5819,1576068900,2019-12-11 04:55:00,146.08867008
5820,1576069200,2019-12-11 05:00:00,145.9431427
5821,1576069500,2019-12-11 05:05:00,145.87068676
5822,1576069800,2019-12-11 05:10:00,145.81840559
5823,1576070100,2019-12-11 05:15:00,145.52340614
5824,1576070400,2019-12-11 05:20:00,145.62493089
5825,1576070700,2019-12-11 05:25:00,145.41999997
5826,1576071000,2019-12-11 05:30:00,145.39069093
5827,1576071300,2019-12-11 05:35:00,145.54113451
5828,1576071600,2019-12-11 05:40:00,145.46956462
5829,1576071900,2019-12-11 05:45:00,145.52738886
5830,1576072200,2019-12-11 05:50:00,145.56755076
5831,1576072500,2019-12-11 05:55:00,145.54018722
5832,1576072800,2019-12-11 06:00:00,145.6870526
5833,1576073100,2019-12-11 06:05:00,145.68513358
5834,1576073400,2019-12-11 06:10:00,145.68615583
5835,1576073700,2019-12-11 06:15:00,145.58436771
5836,1576074000,2019-12-11 06:20:00,145.43380666
5837,1576074300,2019-12-11 06:25:00,145.29839266
5838,1576074600,2019-12-11 06:30:00,145.3791047
5839,1576074900,2019-12-11 06:35:00,145.41016649
5840,1576075200,2019-12-11 06:40:00,145.43795514
5841,1576075500,2019-12-11 06:45:00,145.22605726
5842,1576075800,2019-12-11 06:50:00,145.29859163
5843,1576076100,2019-12-11 06:55:00,145.33041364
5844,1576076400,2019-12-11 07:00:00,145.28395412
5845,1576076700,2019-12-11 07:05:00,145.08951723
5846,1576077000,2019-12-11 07:10:00,144.95523968
5847,1576077300,2019-12-11 07:15:00,144.95704065
5848,1576077600,2019-12-11 07:20:00,143.17223426
5849,1576077900,2019-12-11 07:25:00,143.01775118
5850,1576078200,2019-12-11 07:30:00,143.23
5851,1576078500,2019-12-11 07:35:00,142.6534577
5852,1576078800,2019-12-11 07:40:00,142.51281944
5853,1576079100,2019-12-11 07:45:00,142.82621844
5854,1576079400,2019-12-11 07:50:00,142.6597485
5855,1576079700,2019-12-11 07:55:00,142.84033786
5856,1576080000,2019-12-11 08:00:00,142.48045466
5857,1576080300,2019-12-11 08:05:00,142.86715033
5858,1576080600,2019-12-11 08:10:00,143.20546024
5859,1576080900,2019-12-11 08:15:00,142.64030606
5860,1576081200,2019-12-11 08:20:00,142.87595062
5861,1576081500,2019-12-11 08:25:00,142.74087145
5862,1576081800,2019-12-11 08:30:00,143.18488132
5863,1576082100,2019-12-11 08:35:00,143.01823168
5864,1576082400,2019-12-11 08:40:00,143.07680002
5865,1576082700,2019-12-11 08:45:00,143.29225467
5866,1576083000,2019-12-11 08:50:00,143.03742074
5867,1576083300,2019-12-11 08:55:00,142.91435517
5868,1576083600,2019-12-11 09:00:00,142.76549475
5869,1576083900,2019-12-11 09:05:00,142.90816326
5870,1576084200,2019-12-11 09:10:00,143.0942792
5871,1576084500,2019-12-11 09:15:00,143.13730794
5872,1576084800,2019-12-11 09:20:00,142.99614346
5873,1576085100,2019-12-11 09:25:00,142.94625027
5874,1576085400,2019-12-11 09:30:00,143.00063495
5875,1576085700,2019-12-11 09:35:00,142.97106482
5876,1576086000,2019-12-11 09:40:00,142.9709812
5877,1576086300,2019-12-11 09:45:00,143.1440921
5878,1576086600,2019-12-11 09:50:00,143.42639102
5879,1576086900,2019-12-11 09:55:00,143.3577505
5880,1576087200,2019-12-11 10:00:00,143.13714291
5881,1576087500,2019-12-11 10:05:00,143.19148025
5882,1576087800,2019-12-11 10:10:00,143.44228074
5883,1576088100,2019-12-11 10:15:00,143.3437984
5884,1576088400,2019-12-11 10:20:00,143.19497589
5885,1576088700,2019-12-11 10:25:00,142.97422388
5886,1576089000,2019-12-11 10:30:00,143.0293649
5887,1576089300,2019-12-11 10:35:00,142.97659103
5888,1576089600,2019-12-11 10:40:00,142.90195404
5889,1576089900,2019-12-11 10:45:00,142.95115619
5890,1576090200,2019-12-11 10:50:00,142.98165458
5891,1576090500,2019-12-11 10:55:00,143.06122435
5892,1576090800,2019-12-11 11:00:00,142.97760693
5893,1576091100,2019-12-11 11:05:00,142.96378363
5894,1576091400,2019-12-11 11:10:00,142.96037562
5895,1576091700,2019-12-11 11:15:00,143.0481737
5896,1576092000,2019-12-11 11:20:00,142.93992492
5897,1576092300,2019-12-11 11:25:00,142.85771207
5898,1576092600,2019-12-11 11:30:00,142.9025573
5899,1576092900,2019-12-11 11:35:00,142.75263369
5900,1576093200,2019-12-11 11:40:00,142.60031401
5901,1576093500,2019-12-11 11:45:00,142.55499898
5902,1576093800,2019-12-11 11:50:00,142.62710727
5903,1576094100,2019-12-11 11:55:00,142.78924464
5904,1576094400,2019-12-11 12:00:00,142.5537856
5905,1576094700,2019-12-11 12:05:00,142.6273263
5906,1576095000,2019-12-11 12:10:00,142.69076387
5907,1576095300,2019-12-11 12:15:00,142.59427913
5908,1576095600,2019-12-11 12:20:00,142.61634329
5909,1576095900,2019-12-11 12:25:00,142.59505946
5910,1576096200,2019-12-11 12:30:00,142.69207179
5911,1576096500,2019-12-11 12:35:00,142.65608925
5912,1576096800,2019-12-11 12:40:00,142.65300042
5913,1576097100,2019-12-11 12:45:00,142.60937555
5914,1576097400,2019-12-11 12:50:00,142.58278168
5915,1576097700,2019-12-11 12:55:00,142.52128857
5916,1576098000,2019-12-11 13:00:00,142.57552123
5917,1576098300,2019-12-11 13:05:00,142.60743192
5918,1576098600,2019-12-11 13:10:00,142.56158339
5919,1576098900,2019-12-11 13:15:00,142.53192284
5920,1576099200,2019-12-11 13:20:00,142.55409516
5921,1576099500,2019-12-11 13:25:00,142.64141432
5922,1576099800,2019-12-11 13:30:00,142.60000762
5923,1576100100,2019-12-11 13:35:00,142.59726455
5924,1576100400,2019-12-11 13:40:00,142.66060921
5925,1576100700,2019-12-11 13:45:00,142.67355622
5926,1576101000,2019-12-11 13:50:00,142.75472331
5927,1576101300,2019-12-11 13:55:00,142.91078112
5928,1576101600,2019-12-11 14:00:00,142.92181214
5929,1576101900,2019-12-11 14:05:00,142.96977594
5930,1576102200,2019-12-11 14:10:00,142.9966897
5931,1576102500,2019-12-11 14:15:00,142.8
5932,1576102800,2019-12-11 14:20:00,142.8469373
5933,1576103100,2019-12-11 14:25:00,142.8981808
5934,1576103400,2019-12-11 14:30:00,142.92957659
5935,1576103700,2019-12-11 14:35:00,142.91586703
5936,1576104000,2019-12-11 14:40:00,142.84476811
5937,1576104300,2019-12-11 14:45:00,142.89981155
5938,1576104600,2019-12-11 14:50:00,142.95864604
5939,1576104900,2019-12-11 14:55:00,143.0766878
5940,1576105200,2019-12-11 15:00:00,143.16270367
5941,1576105500,2019-12-11 15:05:00,143.1194784
5942,1576105800,2019-12-11 15:10:00,143.1381
5943,1576106100,2019-12-11 15:15:00,143.21409999
5944,1576106400,2019-12-11 15:20:00,143.08435333
5945,1576106700,2019-12-11 15:25:00,143.19425609
5946,1576107000,2019-12-11 15:30:00,143.14181476
5947,1576107300,2019-12-11 15:35:00,143.18746166
5948,1576107600,2019-12-11 15:40:00,143.19946851
5949,1576107900,2019-12-11 15:45:00,143.25445972
5950,1576108200,2019-12-11 15:50:00,143.27554149
5951,1576108500,2019-12-11 15:55:00,143.33
5952,1576108800,2019-12-11 16:00:00,143.05109658
5953,1576109100,2019-12-11 16:05:00,143.03976991
5954,1576109400,2019-12-11 16:10:00,143.25266606
5955,1576109700,2019-12-11 16:15:00,143.03687422
5956,1576110000,2019-12-11 16:20:00,142.5683035
5957,1576110300,2019-12-11 16:25:00,142.79565306
5958,1576110600,2019-12-11 16:30:00,142.51262134
5959,1576110900,2019-12-11 16:35:00,141.8566
5960,1576111200,2019-12-11 16:40:00,141.46476982
5961,1576111500,2019-12-11 16:45:00,141.50615747
5962,1576111800,2019-12-11 16:50:00,141.89522413
5963,1576112100,2019-12-11 16:55:00,141.8893104
5964,1576112400,2019-12-11 17:00:00,142.00430705
5965,1576112700,2019-12-11 17:05:00,141.68367346
5966,1576113000,2019-12-11 17:10:00,141.73900182
5967,1576113300,2019-12-11 17:15:00,141.63779834
5968,1576113600,2019-12-11 17:20:00,141.77198848
5969,1576113900,2019-12-11 17:25:00,141.66757105
5970,1576114200,2019-12-11 17:30:00,141.69466419
5971,1576114500,2019-12-11 17:35:00,141.13463753
5972,1576114800,2019-12-11 17:40:00,141.12579399
5973,1576115100,2019-12-11 17:45:00,140.96097381
5974,1576115400,2019-12-11 17:50:00,140.09759911
5975,1576115700,2019-12-11 17:55:00,140.762306
5976,1576116000,2019-12-11 18:00:00,140.91836734
5977,1576116300,2019-12-11 18:05:00,140.99999835
5978,1576116600,2019-12-11 18:10:00,141.53061224
5979,1576116900,2019-12-11 18:15:00,141.27999887
5980,1576117200,2019-12-11 18:20:00,141.76104607
5981,1576117500,2019-12-11 18:25:00,141.9017794
5982,1576117800,2019-12-11 18:30:00,141.9017794
5983,1576118100,2019-12-11 18:35:00,142.29591853
5984,1576118400,2019-12-11 18:40:00,142.14285714
5985,1576118700,2019-12-11 18:45:00,141.683674
5986,1576119000,2019-12-11 18:50:00,142.13065418
5987,1576119300,2019-12-11 18:55:00,142.12837502
5988,1576119600,2019-12-11 19:00:00,142.01473369
5989,1576119900,2019-12-11 19:05:00,142.0348225
5990,1576120200,2019-12-11 19:10:00,142.05741281
5991,1576120500,2019-12-11 19:15:00,142.27057907
5992,1576120800,2019-12-11 19:20:00,142.24589717
5993,1576121100,2019-12-11 19:25:00,142.13689568
5994,1576121400,2019-12-11 19:30:00,142.09638933
5995,1576121700,2019-12-11 19:35:00,142.09558512
5996,1576122000,2019-12-11 19:40:00,142.12987791
5997,1576122300,2019-12-11 19:45:00,142.4274818
5998,1576122600,2019-12-11 19:50:00,142.22719798
5999,1576122900,2019-12-11 19:55:00,142.12575606
6000,1576123200,2019-12-11 20:00:00,142.22117688
6001,1576123500,2019-12-11 20:05:00,142.14782386
6002,1576123800,2019-12-11 20:10:00,142.2171711
6003,1576124100,2019-12-11 20:15:00,142.21553222
6004,1576124400,2019-12-11 20:20:00,142.35832747
6005,1576124700,2019-12-11 20:25:00,142.1
6006,1576125000,2019-12-11 20:30:00,142.20548209
6007,1576125300,2019-12-11 20:35:00,142.16809294
6008,1576125600,2019-12-11 20:40:00,142.08223014
6009,1576125900,2019-12-11 20:45:00,141.94820395
6010,1576126200,2019-12-11 20:50:00,141.79452724
6011,1576126500,2019-12-11 20:55:00,141.70137917
6012,1576126800,2019-12-11 21:00:00,142.32499928
6013,1576127100,2019-12-11 21:05:00,142.57338105
6014,1576127400,2019-12-11 21:10:00,142.44897959
6015,1576127700,2019-12-11 21:15:00,142.28113447
6016,1576128000,2019-12-11 21:20:00,142.28130709
6017,1576128300,2019-12-11 21:25:00,142.06137655
6018,1576128600,2019-12-11 21:30:00,142.18146454
6019,1576128900,2019-12-11 21:35:00,142.21715097
6020,1576129200,2019-12-11 21:40:00,142.37501296
6021,1576129500,2019-12-11 21:45:00,142.18098341
6022,1576129800,2019-12-11 21:50:00,142.17210662
6023,1576130100,2019-12-11 21:55:00,142.31458699
6024,1576130400,2019-12-11 22:00:00,142.33494561
6025,1576130700,2019-12-11 22:05:00,142.45671258
6026,1576131000,2019-12-11 22:10:00,142.27787009
6027,1576131300,2019-12-11 22:15:00,142.27212802
6028,1576131600,2019-12-11 22:20:00,142.33698854
6029,1576131900,2019-12-11 22:25:00,142.36430629
6030,1576132200,2019-12-11 22:30:00,142.46116446
6031,1576132500,2019-12-11 22:35:00,142.45201297
6032,1576132800,2019-12-11 22:40:00,142.39333903
6033,1576133100,2019-12-11 22:45:00,142.22154471
6034,1576133400,2019-12-11 22:50:00,142.2451816
6035,1576133700,2019-12-11 22:55:00,142.40597545
6036,1576134000,2019-12-11 23:00:00,142.38402723
6037,1576134300,2019-12-11 23:05:00,142.2103799
6038,1576134600,2019-12-11 23:10:00,142.16613841
6039,1576134900,2019-12-11 23:15:00,142.17679949
6040,1576135200,2019-12-11 23:20:00,142.04339922
6041,1576135500,2019-12-11 23:25:00,142.04485596
6042,1576135800,2019-12-11 23:30:00,142.18035731
6043,1576136100,2019-12-11 23:35:00,142.10530991
6044,1576136400,2019-12-11 23:40:00,142.09905772
6045,1576136700,2019-12-11 23:45:00,142.12098301
6046,1576137000,2019-12-11 23:50:00,142.08822635
6047,1576137300,2019-12-11 23:55:00,141.89793109
6048,1576137600,2019-12-12 00:00:00,141.99999999
6049,1576137900,2019-12-12 00:05:00,141.75116293
6050,1576138200,2019-12-12 00:10:00,141.67432686
6051,1576138500,2019-12-12 00:15:00,141.71584659
6052,1576138800,2019-12-12 00:20:00,141.25716667
6053,1576139100,2019-12-12 00:25:00,141.31943621
6054,1576139400,2019-12-12 00:30:00,141.6984075
6055,1576139700,2019-12-12 00:35:00,141.62448411
6056,1576140000,2019-12-12 00:40:00,141.61217368
6057,1576140300,2019-12-12 00:45:00,141.8
6058,1576140600,2019-12-12 00:50:00,141.90372384
6059,1576140900,2019-12-12 00:55:00,141.88807582
6060,1576141200,2019-12-12 01:00:00,141.90440147
6061,1576141500,2019-12-12 01:05:00,141.92830815
6062,1576141800,2019-12-12 01:10:00,141.91539947
6063,1576142100,2019-12-12 01:15:00,141.95071776
6064,1576142400,2019-12-12 01:20:00,142.08446684
6065,1576142700,2019-12-12 01:25:00,142.46369478
6066,1576143000,2019-12-12 01:30:00,143.36734693
6067,1576143300,2019-12-12 01:35:00,143.13878301
6068,1576143600,2019-12-12 01:40:00,142.99451583
6069,1576143900,2019-12-12 01:45:00,143.09751088
6070,1576144200,2019-12-12 01:50:00,143.24470281
6071,1576144500,2019-12-12 01:55:00,143.35840937
6072,1576144800,2019-12-12 02:00:00,144.09715615
6073,1576145100,2019-12-12 02:05:00,143.53890024
6074,1576145400,2019-12-12 02:10:00,143.09360676
6075,1576145700,2019-12-12 02:15:00,143.74594816
6076,1576146000,2019-12-12 02:20:00,143.56420776
6077,1576146300,2019-12-12 02:25:00,143.92063435
6078,1576146600,2019-12-12 02:30:00,143.91971979
6079,1576146900,2019-12-12 02:35:00,143.9781
6080,1576147200,2019-12-12 02:40:00,143.86433906
6081,1576147500,2019-12-12 02:45:00,143.89815656
6082,1576147800,2019-12-12 02:50:00,143.73111813
6083,1576148100,2019-12-12 02:55:00,143.74
6084,1576148400,2019-12-12 03:00:00,144.1928658
6085,1576148700,2019-12-12 03:05:00,144.18736645
6086,1576149000,2019-12-12 03:10:00,144.1136288
6087,1576149300,2019-12-12 03:15:00,144.1398627
6088,1576149600,2019-12-12 03:20:00,144.13600572
6089,1576149900,2019-12-12 03:25:00,144.12633312
6090,1576150200,2019-12-12 03:30:00,144.07073979
6091,1576150500,2019-12-12 03:35:00,144.20963693
6092,1576150800,2019-12-12 03:40:00,144.13804761
6093,1576151100,2019-12-12 03:45:00,143.87394593
6094,1576151400,2019-12-12 03:50:00,143.77577279
6095,1576151700,2019-12-12 03:55:00,144.13265306
6096,1576152000,2019-12-12 04:00:00,144.3672207
6097,1576152300,2019-12-12 04:05:00,144.54262391
6098,1576152600,2019-12-12 04:10:00,144.38514178
6099,1576152900,2019-12-12 04:15:00,144.29450055
6100,1576153200,2019-12-12 04:20:00,144.3409281
6101,1576153500,2019-12-12 04:25:00,144.12629693
6102,1576153800,2019-12-12 04:30:00,144.12629693
6103,1576154100,2019-12-12 04:35:00,143.97959183
6104,1576154400,2019-12-12 04:40:00,144.24858133
6105,1576154700,2019-12-12 04:45:00,144.08619304
6106,1576155000,2019-12-12 04:50:00,143.79696484
6107,1576155300,2019-12-12 04:55:00,144.10904679
6108,1576155600,2019-12-12 05:00:00,144.27260204
6109,1576155900,2019-12-12 05:05:00,144.25631199
6110,1576156200,2019-12-12 05:10:00,144.1708676
6111,1576156500,2019-12-12 05:15:00,144.14524328
6112,1576156800,2019-12-12 05:20:00,143.9723799
6113,1576157100,2019-12-12 05:25:00,144.09934837
6114,1576157400,2019-12-12 05:30:00,144.08680767
6115,1576157700,2019-12-12 05:35:00,143.93247254
6116,1576158000,2019-12-12 05:40:00,143.82133515
6117,1576158300,2019-12-12 05:45:00,143.96552432
6118,1576158600,2019-12-12 05:50:00,144.06863355
6119,1576158900,2019-12-12 05:55:00,144.18021278
6120,1576159200,2019-12-12 06:00:00,144.43877551
6121,1576159500,2019-12-12 06:05:00,144.43798321
6122,1576159800,2019-12-12 06:10:00,144.56873738
6123,1576160100,2019-12-12 06:15:00,144.33206758
6124,1576160400,2019-12-12 06:20:00,144.19911403
6125,1576160700,2019-12-12 06:25:00,143.67346938
6126,1576161000,2019-12-12 06:30:00,143.52209135
6127,1576161300,2019-12-12 06:35:00,143.02529892
6128,1576161600,2019-12-12 06:40:00,142.81097458
6129,1576161900,2019-12-12 06:45:00,142.70827788
6130,1576162200,2019-12-12 06:50:00,142.59395626
6131,1576162500,2019-12-12 06:55:00,143.17504952
6132,1576162800,2019-12-12 07:00:00,142.86879786
6133,1576163100,2019-12-12 07:05:00,143.12149666
6134,1576163400,2019-12-12 07:10:00,142.96181164
6135,1576163700,2019-12-12 07:15:00,142.86879787
6136,1576164000,2019-12-12 07:20:00,143.06122448
6137,1576164300,2019-12-12 07:25:00,143.36099711
6138,1576164600,2019-12-12 07:30:00,143.21398429
6139,1576164900,2019-12-12 07:35:00,143.06608805
6140,1576165200,2019-12-12 07:40:00,143.33730925
6141,1576165500,2019-12-12 07:45:00,143.55092544
6142,1576165800,2019-12-12 07:50:00,143.46156627
6143,1576166100,2019-12-12 07:55:00,143.84653062
6144,1576166400,2019-12-12 08:00:00,143.82504902
6145,1576166700,2019-12-12 08:05:00,143.97959182
6146,1576167000,2019-12-12 08:10:00,144.2349785
6147,1576167300,2019-12-12 08:15:00,144.12977949
6148,1576167600,2019-12-12 08:20:00,144.26881565
6149,1576167900,2019-12-12 08:25:00,144.1095797
6150,1576168200,2019-12-12 08:30:00,144.25855285
6151,1576168500,2019-12-12 08:35:00,144.55375345
6152,1576168800,2019-12-12 08:40:00,144.41114695
6153,1576169100,2019-12-12 08:45:00,144.02970102
6154,1576169400,2019-12-12 08:50:00,144.1730947
6155,1576169700,2019-12-12 08:55:00,144.32455125
6156,1576170000,2019-12-12 09:00:00,144.08706322
6157,1576170300,2019-12-12 09:05:00,144.20234287
6158,1576170600,2019-12-12 09:10:00,144.24783092
6159,1576170900,2019-12-12 09:15:00,144.00634631
6160,1576171200,2019-12-12 09:20:00,144.0
6161,1576171500,2019-12-12 09:25:00,144.26499152
6162,1576171800,2019-12-12 09:30:00,144.33122579
6163,1576172100,2019-12-12 09:35:00,144.29223817
6164,1576172400,2019-12-12 09:40:00,144.24588908
6165,1576172700,2019-12-12 09:45:00,144.23182911
6166,1576173000,2019-12-12 09:50:00,144.14615965
6167,1576173300,2019-12-12 09:55:00,143.87927732
6168,1576173600,2019-12-12 10:00:00,143.91909365
6169,1576173900,2019-12-12 10:05:00,143.94931443
6170,1576174200,2019-12-12 10:10:00,144.00368646
6171,1576174500,2019-12-12 10:15:00,144.01687462
6172,1576174800,2019-12-12 10:20:00,144.0490995
6173,1576175100,2019-12-12 10:25:00,144.53230583
6174,1576175400,2019-12-12 10:30:00,144.38716696
6175,1576175700,2019-12-12 10:35:00,144.55603907
6176,1576176000,2019-12-12 10:40:00,144.52959721
6177,1576176300,2019-12-12 10:45:00,144.50596003
6178,1576176600,2019-12-12 10:50:00,144.97179854
6179,1576176900,2019-12-12 10:55:00,145.20872944
6180,1576177200,2019-12-12 11:00:00,144.94588462
6181,1576177500,2019-12-12 11:05:00,144.80563793
6182,1576177800,2019-12-12 11:10:00,144.68357996
6183,1576178100,2019-12-12 11:15:00,144.85661259
6184,1576178400,2019-12-12 11:20:00,144.9553406
6185,1576178700,2019-12-12 11:25:00,144.93624844
6186,1576179000,2019-12-12 11:30:00,144.99521433
6187,1576179300,2019-12-12 11:35:00,145.0510204
6188,1576179600,2019-12-12 11:40:00,144.84142472
6189,1576179900,2019-12-12 11:45:00,144.80601641
6190,1576180200,2019-12-12 11:50:00,145.04330686
6191,1576180500,2019-12-12 11:55:00,145.0510204
6192,1576180800,2019-12-12 12:00:00,145.28564284
6193,1576181100,2019-12-12 12:05:00,145.13421757
6194,1576181400,2019-12-12 12:10:00,145.05202043
6195,1576181700,2019-12-12 12:15:00,145.11622005
6196,1576182000,2019-12-12 12:20:00,145.24858395
6197,1576182300,2019-12-12 12:25:00,145.16935066
6198,1576182600,2019-12-12 12:30:00,145.1639223
6199,1576182900,2019-12-12 12:35:00,145.16620771
6200,1576183200,2019-12-12 12:40:00,145.3956577
6201,1576183500,2019-12-12 12:45:00,145.32085168
6202,1576183800,2019-12-12 12:50:00,145.51020408
6203,1576184100,2019-12-12 12:55:00,145.51020408
6204,1576184400,2019-12-12 13:00:00,145.24908315
6205,1576184700,2019-12-12 13:05:00,145.43964597
6206,1576185000,2019-12-12 13:10:00,145.44182809
6207,1576185300,2019-12-12 13:15:00,145.48582786
6208,1576185600,2019-12-12 13:20:00,145.23330894
6209,1576185900,2019-12-12 13:25:00,145.17147343
6210,1576186200,2019-12-12 13:30:00,145.17147343
6211,1576186500,2019-12-12 13:35:00,145.17147343
6212,1576186800,2019-12-12 13:40:00,144.89795918
6213,1576187100,2019-12-12 13:45:00,144.69143292
6214,1576187400,2019-12-12 13:50:00,144.80148825
6215,1576187700,2019-12-12 13:55:00,144.89795918
6216,1576188000,2019-12-12 14:00:00,144.89795918
6217,1576188300,2019-12-12 14:05:00,144.70492463
6218,1576188600,2019-12-12 14:10:00,144.70492463
6219,1576188900,2019-12-12 14:15:00,144.69571651
6220,1576189200,2019-12-12 14:20:00,144.67277391
6221,1576189500,2019-12-12 14:25:00,144.89795918
6222,1576189800,2019-12-12 14:30:00,144.82705505
6223,1576190100,2019-12-12 14:35:00,144.80585122
6224,1576190400,2019-12-12 14:40:00,144.76983991
6225,1576190700,2019-12-12 14:45:00,144.66829646
6226,1576191000,2019-12-12 14:50:00,144.57916165
6227,1576191300,2019-12-12 14:55:00,144.71130043
6228,1576191600,2019-12-12 15:00:00,144.81997569
6229,1576191900,2019-12-12 15:05:00,144.9444103
6230,1576192200,2019-12-12 15:10:00,145.18662809
6231,1576192500,2019-12-12 15:15:00,144.89795918
6232,1576192800,2019-12-12 15:20:00,144.83733994
6233,1576193100,2019-12-12 15:25:00,144.88080279
6234,1576193400,2019-12-12 15:30:00,144.88080276
6235,1576193700,2019-12-12 15:35:00,144.88080276
6236,1576194000,2019-12-12 15:40:00,144.88000001
6237,1576194300,2019-12-12 15:45:00,144.9967726
6238,1576194600,2019-12-12 15:50:00,144.93996933
6239,1576194900,2019-12-12 15:55:00,144.88000001
6240,1576195200,2019-12-12 16:00:00,145.0510204
6241,1576195500,2019-12-12 16:05:00,145.20408163
6242,1576195800,2019-12-12 16:10:00,145.35714282
6243,1576196100,2019-12-12 16:15:00,145.1750486
6244,1576196400,2019-12-12 16:20:00,145.20408164
6245,1576196700,2019-12-12 16:25:00,145.00550642
6246,1576197000,2019-12-12 16:30:00,145.00550642
6247,1576197300,2019-12-12 16:35:00,145.04388428
6248,1576197600,2019-12-12 16:40:00,144.9302454
6249,1576197900,2019-12-12 16:45:00,144.9302454
6250,1576198200,2019-12-12 16:50:00,144.89795918
6251,1576198500,2019-12-12 16:55:00,144.79968071
6252,1576198800,2019-12-12 17:00:00,144.79968071
6253,1576199100,2019-12-12 17:05:00,144.63771258
6254,1576199400,2019-12-12 17:10:00,144.39378389
6255,1576199700,2019-12-12 17:15:00,144.33559127
6256,1576200000,2019-12-12 17:20:00,144.51418346
6257,1576200300,2019-12-12 17:25:00,144.82762269
6258,1576200600,2019-12-12 17:30:00,144.59419002
6259,1576200900,2019-12-12 17:35:00,144.64392592
