,date,price
0,1519891200,10624.19269966
1,1519898400,10675.99999247
2,1519905600,10790.0
3,1519912800,10732.99199692
4,1519920000,10860.36000422
5,1519927200,10909.0
6,1519934400,10926.2754753
7,1519941600,10936.78449799
8,1519948800,11165.55410427
9,1519956000,11120.0
10,1519963200,10994.29831359
11,1519970400,11099.99999934
12,1519977600,10900.64771951
13,1519984800,10900.02000459
14,1519992000,10967.99999004
15,1519999200,10846.39999996
16,1520006400,10915.00000001
17,1520013600,10920.557013
18,1520020800,11039.00000963
19,1520028000,11022.24380591
20,1520035200,11220.00000001
21,1520042400,11328.21993917
22,1520049600,11358.02260437
23,1520056800,11315.0
24,1520064000,11338.99999989
25,1520071200,11290.0
26,1520078400,11480.0
27,1520085600,11490.18439741
28,1520092800,11538.00000005
29,1520100000,11479.99000446
30,1520107200,11290.53019999
31,1520114400,11441.00000065
32,1520121600,11406.93775822
33,1520128800,11180.0
34,1520136000,11250.0
35,1520143200,11164.0
36,1520150400,11280.0
37,1520157600,11140.0
38,1520164800,11200.00000001
39,1520172000,11137.24745655
40,1520179200,11121.6689983
41,1520186400,11402.499997
42,1520193600,11442.73026921
43,1520200800,11500.60520003
44,1520208000,11469.24229494
45,1520215200,11568.05507226
46,1520222400,11529.07447241
47,1520229600,11518.46068895
48,1520236800,11453.0
49,1520244000,11507.00000001
50,1520251200,11526.36352961
51,1520258400,11519.99999987
52,1520265600,11500.0
53,1520272800,11644.09302804
54,1520280000,11565.01071041
55,1520287200,11434.99999889
56,1520294400,11269.99999839
57,1520301600,11267.11070846
58,1520308800,11299.99999995
59,1520316000,11285.0
60,1520323200,11282.00000002
61,1520330400,10940.00000292
62,1520337600,10846.9342
63,1520344800,10970.65880063
64,1520352000,10779.9999946
65,1520359200,10717.9999979
66,1520366400,10801.0
67,1520373600,10734.02469622
68,1520380800,10855.99999311
69,1520388000,10731.00000107
70,1520395200,10668.33329824
71,1520402400,10509.0
72,1520409600,10474.15575133
73,1520416800,10639.97510489
74,1520424000,10547.97289698
75,1520431200,10674.1
76,1520438400,9739.07517797
77,1520445600,9841.70855624
78,1520452800,9940.99999588
79,1520460000,9909.60413712
80,1520467200,9843.00000012
81,1520474400,9546.10999756
82,1520481600,9790.55179839
83,1520488800,9945.0
84,1520496000,10041.00000228
85,1520503200,9938.16439959
86,1520510400,9869.26138149
87,1520517600,9898.95142115
88,1520524800,9285.000006
89,1520532000,9370.10000005
90,1520539200,9326.89999813
91,1520546400,9281.94370128
92,1520553600,9102.99999937
93,1520560800,8982.00000087
94,1520568000,8481.8573141
95,1520575200,8698.00000137
96,1520582400,8541.45853941
97,1520589600,8957.63102953
98,1520596800,8920.34340026
99,1520604000,8939.99999966
100,1520611200,8732.6358001
101,1520618400,8765.37757823
102,1520625600,8992.7644828
103,1520632800,9230.48866747
104,1520640000,9279.99999888
105,1520647200,9219.82477476
106,1520654400,9330.02180451
107,1520661600,9339.7966441
108,1520668800,9239.20119836
109,1520676000,9342.0
